seed,epoch,train_standardized_mse,validation_standardized_mse,validation_h_standardized_mse,validation_n_standardized_mse,improved,best_epoch_so_far,best_validation_standardized_mse_so_far,epochs_without_improvement,training_source
20250834,8,0.6548312324841605,0.6857466697692871,0.7410982251167297,0.6303950548171997,True,8,0.6857466697692871,0,trained_in_this_run
20250834,9,0.6458634527277157,0.6783015727996826,0.7331827878952026,0.6234203577041626,True,9,0.6783015727996826,0,trained_in_this_run
20250834,10,0.6363544820272128,0.6851488947868347,0.7389526963233948,0.6313450336456299,False,9,0.6783015727996826,1,trained_in_this_run
20250834,11,0.6214905269289104,0.691503643989563,0.7469679713249207,0.6360393166542053,False,9,0.6783015727996826,2,trained_in_this_run
20250834,12,0.6143404559706087,0.6853510141372681,0.7372930645942688,0.6334089636802673,False,9,0.6783015727996826,3,trained_in_this_run
20250834,13,0.5992700121138271,0.6914704442024231,0.7439529895782471,0.6389878392219543,False,9,0.6783015727996826,4,trained_in_this_run
20250834,14,0.5933122240265891,0.6892138123512268,0.7432342767715454,0.635193407535553,False,9,0.6783015727996826,5,trained_in_this_run
20250834,15,0.5796411080664136,0.6955193877220154,0.7402754426002502,0.6507633328437805,False,9,0.6783015727996826,6,trained_in_this_run
20250834,16,0.5677506963326058,0.7071511149406433,0.7522982358932495,0.6620041131973267,False,9,0.6783015727996826,7,trained_in_this_run
20250834,17,0.5561794970409457,0.700515866279602,0.7479816675186157,0.6530500650405884,False,9,0.6783015727996826,8,trained_in_this_run
20250834,18,0.5525572387138857,0.7010383009910583,0.7487777471542358,0.6532987952232361,False,9,0.6783015727996826,9,trained_in_this_run
20250834,19,0.5408098960049672,0.7056970596313477,0.7624106407165527,0.6489835381507874,False,9,0.6783015727996826,10,trained_in_this_run
20250834,20,0.5271605969010624,0.7120203971862793,0.765056848526001,0.6589840054512024,False,9,0.6783015727996826,11,trained_in_this_run
20250834,21,0.5200573769926965,0.7325630187988281,0.8055130839347839,0.6596130132675171,False,9,0.6783015727996826,12,trained_in_this_run
20250834,22,0.5178220774783244,0.7381565570831299,0.7984514832496643,0.6778618097305298,False,9,0.6783015727996826,13,trained_in_this_run
20250834,23,0.5042037152022782,0.7359254360198975,0.7948116064071655,0.6770392060279846,False,9,0.6783015727996826,14,trained_in_this_run
20250834,24,0.4900148525306236,0.7362931966781616,0.797902524471283,0.6746839880943298,False,9,0.6783015727996826,15,trained_in_this_run
20250834,25,0.47336333948464,0.7481185793876648,0.814902126789093,0.6813348531723022,False,9,0.6783015727996826,16,trained_in_this_run
20250834,26,0.47999158927372526,0.7547999620437622,0.8148356676101685,0.6947641968727112,False,9,0.6783015727996826,17,trained_in_this_run
20250834,27,0.4707250496263851,0.766531765460968,0.8372448682785034,0.6958186626434326,False,9,0.6783015727996826,18,trained_in_this_run
20250834,28,0.4706978569723853,0.7623715400695801,0.8352569937705994,0.689486026763916,False,9,0.6783015727996826,19,trained_in_this_run
20250834,29,0.46246514910373276,0.7627508640289307,0.8361251950263977,0.6893763542175293,False,9,0.6783015727996826,20,trained_in_this_run
